segment_id,province_id,province_name,neighbor_province_id,neighbor_province_name,boundary_kind,edge_count,length
1806,340,Constanța,,,coastline,3,40.36931687685298
1807,340,Constanța,338,Bucharest,same_core_shared_border,5,46.70626433803386
1808,340,Constanța,,,coastline,23,270.9374892164322
1809,341,Tulcea,350,Ploiești,same_core_shared_border,2,18.806248474865697
1810,341,Tulcea,351,Bacău,same_core_shared_border,6,37.358151954175064
1811,341,Tulcea,342,Chișinău,same_core_shared_border,2,9.385164807134505
1812,341,Tulcea,,,coastline,10,86.9332397641672
1813,342,Chișinău,343,Botoșani,same_core_shared_border,3,43.619149593671956
1814,342,Chișinău,106,Vinnytsia,different_core_shared_border,2,25.92838827718412
1815,342,Chișinău,111,Uman,different_core_shared_border,4,36.31698236782163
1816,342,Chișinău,109,Mykolayiv,different_core_shared_border,3,26.054862020449683
1817,342,Chișinău,93,Odessa,different_core_shared_border,6,45.694171821004
1818,342,Chișinău,,,coastline,11,103.0528492194795
1819,342,Chișinău,341,Tulcea,same_core_shared_border,2,9.385164807134505
1820,342,Chișinău,351,Bacău,same_core_shared_border,2,61.796315639034695
1821,342,Chișinău,339,Iași,same_core_shared_border,6,46.823358039350325
1822,343,Botoșani,352,Suceava,same_core_shared_border,6,70.44251528358811
1823,343,Botoșani,107,Lviv,different_core_shared_border,3,56.112662390657775
1824,343,Botoșani,106,Vinnytsia,different_core_shared_border,2,43.49362609912913
1825,343,Botoșani,342,Chișinău,same_core_shared_border,3,43.619149593671956
1826,343,Botoșani,339,Iași,same_core_shared_border,3,24.472822062856856
1827,343,Botoșani,351,Bacău,same_core_shared_border,5,55.09220415923933
1828,344,Deva,336,Gyula,same_core_shared_border,2,11.455612434792677
1829,344,Deva,335,Debrecen,same_core_shared_border,3,54.84033208282848
1830,344,Deva,349,Zalău,same_core_shared_border,4,72.20090230542293
1831,344,Deva,345,Pitești,same_core_shared_border,5,75.34154138205457
1832,344,Deva,347,Craiova,same_core_shared_border,3,25.399884344791836
1833,344,Deva,346,Reșița,same_core_shared_border,4,52.85375733649732
1834,344,Deva,337,Timisoara,same_core_shared_border,5,39.04880528997623
1835,345,Pitești,349,Zalău,same_core_shared_border,2,30.543355090587678
1836,345,Pitești,350,Ploiești,same_core_shared_border,6,79.08834290190323
1837,345,Pitești,338,Bucharest,same_core_shared_border,5,32.23328594796317
1838,345,Pitești,347,Craiova,same_core_shared_border,6,100.47264192384256
1839,345,Pitești,344,Deva,same_core_shared_border,5,75.34154138205457
1840,346,Reșița,336,Gyula,same_core_shared_border,5,31.39473243793099
1841,346,Reșița,337,Timisoara,same_core_shared_border,4,38.685724018016316
1842,346,Reșița,344,Deva,same_core_shared_border,4,52.85375733649732
1843,346,Reșița,347,Craiova,same_core_shared_border,6,63.74170421564952
1844,346,Reșița,,,coastline,2,25.165525060596437
1845,346,Reșița,365,Vršac,different_core_shared_border,5,67.18616222460406
1846,347,Craiova,346,Reșița,same_core_shared_border,6,63.74170421564952
1847,347,Craiova,344,Deva,same_core_shared_border,3,25.399884344791836
1848,347,Craiova,345,Pitești,same_core_shared_border,6,100.47264192384256
1849,347,Craiova,338,Bucharest,same_core_shared_border,4,29.13496331842617
1850,347,Craiova,,,coastline,20,217.8012172721588
1851,348,Satu Mare,330,Miskolc,same_core_shared_border,5,53.86625693199748
1852,348,Satu Mare,176,Mukačevo,different_core_shared_border,7,100.47040183792728
1853,348,Satu Mare,86,Stanisławów,different_core_shared_border,2,17.102606086369047
1854,348,Satu Mare,352,Suceava,same_core_shared_border,4,57.3851155337126
1855,348,Satu Mare,353,Târgu-Mureș,same_core_shared_border,1,16.0
1856,348,Satu Mare,349,Zalău,same_core_shared_border,7,89.0640991906959
1857,348,Satu Mare,335,Debrecen,same_core_shared_border,3,26.710272946224936
1858,349,Zalău,335,Debrecen,same_core_shared_border,3,53.47210167718433
1859,349,Zalău,348,Satu Mare,same_core_shared_border,7,89.0640991906959
1860,349,Zalău,353,Târgu-Mureș,same_core_shared_border,5,74.01570353972373
1861,349,Zalău,350,Ploiești,same_core_shared_border,1,10.63014581273465
1862,349,Zalău,345,Pitești,same_core_shared_border,2,30.543355090587678
1863,349,Zalău,344,Deva,same_core_shared_border,4,72.20090230542293
1864,350,Ploiești,345,Pitești,same_core_shared_border,6,79.08834290190323
1865,350,Ploiești,349,Zalău,same_core_shared_border,1,10.63014581273465
1866,350,Ploiești,353,Târgu-Mureș,same_core_shared_border,4,53.85897176938165
1867,350,Ploiești,351,Bacău,same_core_shared_border,6,81.60020156258527
1868,350,Ploiești,341,Tulcea,same_core_shared_border,2,18.806248474865697
1869,350,Ploiești,,,coastline,6,98.9174719245096
1870,350,Ploiești,338,Bucharest,same_core_shared_border,4,21.28984051175284
1871,351,Bacău,352,Suceava,same_core_shared_border,5,60.37932253936344
1872,351,Bacău,343,Botoșani,same_core_shared_border,5,55.09220415923933
1873,351,Bacău,339,Iași,same_core_shared_border,9,53.515947476213434
1874,351,Bacău,342,Chișinău,same_core_shared_border,2,61.796315639034695
1875,351,Bacău,341,Tulcea,same_core_shared_border,6,37.358151954175064
1876,351,Bacău,350,Ploiești,same_core_shared_border,6,81.60020156258527
1877,351,Bacău,353,Târgu-Mureș,same_core_shared_border,6,60.097725970291926
1878,352,Suceava,86,Stanisławów,different_core_shared_border,5,65.5953828767487
1879,352,Suceava,87,Brody,different_core_shared_border,4,30.95643168101565
1880,352,Suceava,107,Lviv,different_core_shared_border,2,15.379940458474177
1881,352,Suceava,343,Botoșani,same_core_shared_border,6,70.44251528358811
1882,352,Suceava,351,Bacău,same_core_shared_border,5,60.37932253936344
1883,352,Suceava,353,Târgu-Mureș,same_core_shared_border,5,57.41118590823726
1884,352,Suceava,348,Satu Mare,same_core_shared_border,4,57.3851155337126
1885,353,Târgu-Mureș,348,Satu Mare,same_core_shared_border,1,16.0
1886,353,Târgu-Mureș,352,Suceava,same_core_shared_border,5,57.41118590823726
1887,353,Târgu-Mureș,351,Bacău,same_core_shared_border,6,60.097725970291926
1888,353,Târgu-Mureș,350,Ploiești,same_core_shared_border,4,53.85897176938165
1889,353,Târgu-Mureș,349,Zalău,same_core_shared_border,5,74.01570353972373
1890,354,Zagreb,368,Maribor,same_core_shared_border,6,45.99110713243396
1891,354,Zagreb,367,Slavonski Brod,same_core_shared_border,5,32.86533168148446
1892,354,Zagreb,362,Banja Luka,same_core_shared_border,7,46.323437832097355
1893,355,Dubrovnik,359,Mostar,same_core_shared_border,4,41.47152605079195
1894,355,Dubrovnik,377,Podgorica,same_core_shared_border,6,43.52701827512345
1895,355,Dubrovnik,,,coastline,5,39.2028419040752
1896,356,Seattle,,,coastline,6,35.85791812538612
1897,356,Seattle,456,Everett,same_core_shared_border,4,44.156636509724734
1898,356,Seattle,455,Yakima,same_core_shared_border,6,40.41659050976027
1899,356,Seattle,452,Tacoma,same_core_shared_border,5,47.695767073670375
1900,357,Sarajevo,361,Zenica,same_core_shared_border,4,25.492422502470642
1901,357,Sarajevo,360,Tuzla,same_core_shared_border,6,36.5365410750622
1902,357,Sarajevo,378,Užice,same_core_shared_border,4,21.60538485435277
1903,357,Sarajevo,359,Mostar,same_core_shared_border,6,35.24623758731472
1904,358,Belgrad,365,Vršac,same_core_shared_border,1,8.48528137423857
1905,358,Belgrad,,,coastline,1,6.082762530298219
1906,358,Belgrad,373,Kragujevac,same_core_shared_border,4,45.097376130872604
1907,358,Belgrad,366,Šabac,same_core_shared_border,4,34.991037804466316
1908,358,Belgrad,364,Novi Sad,same_core_shared_border,3,38.501944958094725
1909,359,Mostar,363,Šibenik,same_core_shared_border,3,43.74645005637257
1910,359,Mostar,361,Zenica,same_core_shared_border,6,22.083100338567622
1911,359,Mostar,357,Sarajevo,same_core_shared_border,6,35.24623758731472
1912,359,Mostar,378,Užice,same_core_shared_border,5,54.29675013120502
1913,359,Mostar,377,Podgorica,same_core_shared_border,7,43.20125660226053
1914,359,Mostar,355,Dubrovnik,same_core_shared_border,4,41.47152605079195
1915,359,Mostar,,,coastline,8,73.56898447961987
1916,360,Tuzla,367,Slavonski Brod,same_core_shared_border,2,22.440306508910552
1917,360,Tuzla,366,Šabac,same_core_shared_border,4,61.85608452414959
1918,360,Tuzla,373,Kragujevac,same_core_shared_border,3,41.467948226490165
1919,360,Tuzla,378,Užice,same_core_shared_border,5,55.17844969116718
1920,360,Tuzla,357,Sarajevo,same_core_shared_border,6,36.5365410750622
1921,360,Tuzla,361,Zenica,same_core_shared_border,5,51.71647246221299
1922,361,Zenica,371,Zadar,same_core_shared_border,3,12.95405752046296
1923,361,Zenica,362,Banja Luka,same_core_shared_border,4,93.1991690096933
1924,361,Zenica,367,Slavonski Brod,same_core_shared_border,2,20.68002143385554
1925,361,Zenica,360,Tuzla,same_core_shared_border,5,51.71647246221299
1926,361,Zenica,357,Sarajevo,same_core_shared_border,4,25.492422502470642
1927,361,Zenica,359,Mostar,same_core_shared_border,6,22.083100338567622
1928,361,Zenica,363,Šibenik,same_core_shared_border,5,95.24521383739634
1929,362,Banja Luka,371,Zadar,same_core_shared_border,3,26.343695167221764
1930,362,Banja Luka,370,Rijeka,same_core_shared_border,4,67.56288925682964
1931,362,Banja Luka,368,Maribor,same_core_shared_border,3,19.380376033074914
1932,362,Banja Luka,354,Zagreb,same_core_shared_border,7,46.323437832097355
1933,362,Banja Luka,367,Slavonski Brod,same_core_shared_border,9,97.50986420058476
1934,362,Banja Luka,361,Zenica,same_core_shared_border,4,93.1991690096933
1935,363,Šibenik,371,Zadar,same_core_shared_border,4,34.35525721918
1936,363,Šibenik,361,Zenica,same_core_shared_border,5,95.24521383739634
1937,363,Šibenik,359,Mostar,same_core_shared_border,3,43.74645005637257
1938,363,Šibenik,,,coastline,16,138.50986574987
1939,364,Novi Sad,336,Gyula,different_core_shared_border,3,57.16220541516547
1940,364,Novi Sad,365,Vršac,same_core_shared_border,7,95.31812018549135
1941,364,Novi Sad,358,Belgrad,same_core_shared_border,3,38.501944958094725
1942,364,Novi Sad,,,coastline,7,81.66011308836754
1943,365,Vršac,364,Novi Sad,same_core_shared_border,7,95.31812018549135
1944,365,Vršac,336,Gyula,different_core_shared_border,3,41.263731077623234
1945,365,Vršac,346,Reșița,different_core_shared_border,5,67.18616222460406
1946,365,Vršac,,,coastline,4,24.77046168079792
1947,365,Vršac,372,Negotin,same_core_shared_border,1,3.605551275463989
1948,365,Vršac,,,coastline,23,215.87891382434782
1949,365,Vršac,358,Belgrad,same_core_shared_border,1,8.48528137423857
1950,366,Šabac,367,Slavonski Brod,same_core_shared_border,7,83.77055653629057
1951,366,Šabac,333,Pécs,different_core_shared_border,5,65.11761365356176
1952,366,Šabac,,,coastline,4,58.81292255128349
1953,366,Šabac,358,Belgrad,same_core_shared_border,4,34.991037804466316
1954,366,Šabac,373,Kragujevac,same_core_shared_border,2,14.88131748777213
1955,366,Šabac,360,Tuzla,same_core_shared_border,4,61.85608452414959
1956,367,Slavonski Brod,354,Zagreb,same_core_shared_border,5,32.86533168148446
1957,367,Slavonski Brod,368,Maribor,same_core_shared_border,5,74.48889634439784
1958,367,Slavonski Brod,333,Pécs,different_core_shared_border,1,12.041594578792296
1959,367,Slavonski Brod,366,Šabac,same_core_shared_border,7,83.77055653629057
1960,367,Slavonski Brod,360,Tuzla,same_core_shared_border,2,22.440306508910552
1961,367,Slavonski Brod,361,Zenica,same_core_shared_border,2,20.68002143385554
1962,367,Slavonski Brod,362,Banja Luka,same_core_shared_border,9,97.50986420058476
1963,368,Maribor,369,Ljubljana,same_core_shared_border,6,85.62457459731768
1964,368,Maribor,166,Graz,different_core_shared_border,8,79.9135813238516
1965,368,Maribor,334,Keszthely,different_core_shared_border,6,83.67830791224871
1966,368,Maribor,333,Pécs,different_core_shared_border,1,23.345235059857504
1967,368,Maribor,367,Slavonski Brod,same_core_shared_border,5,74.48889634439784
1968,368,Maribor,354,Zagreb,same_core_shared_border,6,45.99110713243396
1969,368,Maribor,362,Banja Luka,same_core_shared_border,3,19.380376033074914
1970,368,Maribor,370,Rijeka,same_core_shared_border,1,12.165525060596439
1971,369,Ljubljana,168,Innsbruck,different_core_shared_border,2,30.601470508735446
1972,369,Ljubljana,166,Graz,different_core_shared_border,2,11.423574833929543
1973,369,Ljubljana,368,Maribor,same_core_shared_border,6,85.62457459731768
1974,369,Ljubljana,370,Rijeka,same_core_shared_border,10,87.87839641535565
1975,369,Ljubljana,3332,Trieste,different_core_shared_border,4,80.9092804123542
1976,370,Rijeka,369,Ljubljana,same_core_shared_border,10,87.87839641535565
1977,370,Rijeka,368,Maribor,same_core_shared_border,1,12.165525060596439
1978,370,Rijeka,362,Banja Luka,same_core_shared_border,4,67.56288925682964
1979,370,Rijeka,371,Zadar,same_core_shared_border,2,21.588861334145868
1980,370,Rijeka,,,coastline,7,43.105643425734485
1981,370,Rijeka,3332,Trieste,different_core_shared_border,4,58.10442656054894
1982,371,Zadar,,,coastline,7,53.70836348924386
1983,371,Zadar,370,Rijeka,same_core_shared_border,2,21.588861334145868
1984,371,Zadar,362,Banja Luka,same_core_shared_border,3,26.343695167221764
1985,371,Zadar,361,Zenica,same_core_shared_border,3,12.95405752046296
1986,371,Zadar,363,Šibenik,same_core_shared_border,4,34.35525721918
1987,372,Negotin,380,Vratsa,different_core_shared_border,7,83.92840818904303
1988,372,Negotin,374,Niš,same_core_shared_border,3,56.29763004513446
1989,372,Negotin,,,coastline,11,71.86791434971342
1990,372,Negotin,365,Vršac,same_core_shared_border,1,3.605551275463989
1991,372,Negotin,,,coastline,12,125.72345662081038
1992,373,Kragujevac,366,Šabac,same_core_shared_border,2,14.88131748777213
1993,373,Kragujevac,358,Belgrad,same_core_shared_border,4,45.097376130872604
1994,373,Kragujevac,,,coastline,9,123.70815275120532
1995,373,Kragujevac,374,Niš,same_core_shared_border,3,62.54678824708011
1996,373,Kragujevac,376,Pristina,same_core_shared_border,1,20.8806130178211
1997,373,Kragujevac,378,Užice,same_core_shared_border,6,63.17789037945627
1998,373,Kragujevac,360,Tuzla,same_core_shared_border,3,41.467948226490165
1999,374,Niš,376,Pristina,same_core_shared_border,5,73.43099050598295
2000,374,Niš,373,Kragujevac,same_core_shared_border,3,62.54678824708011
2001,374,Niš,,,coastline,2,30.7960426021148
2002,374,Niš,372,Negotin,same_core_shared_border,3,56.29763004513446
2003,374,Niš,380,Vratsa,different_core_shared_border,2,22.038404810405297
2004,374,Niš,379,Sofia,different_core_shared_border,2,19.01654086550433
2005,374,Niš,381,Gorna Dzhumaya,different_core_shared_border,2,24.333744313497544
2006,374,Niš,375,Skopje,same_core_shared_border,5,125.55715377193822
2007,375,Skopje,377,Podgorica,same_core_shared_border,1,52.773099207835045
2008,375,Skopje,376,Pristina,same_core_shared_border,3,51.86356310631685
2009,375,Skopje,374,Niš,same_core_shared_border,5,125.55715377193822
2010,375,Skopje,381,Gorna Dzhumaya,different_core_shared_border,4,87.3736446915418
2011,375,Skopje,394,Serres,different_core_shared_border,1,12.165525060596439
2012,375,Skopje,395,Edessa,different_core_shared_border,1,43.18564576337837
2013,375,Skopje,396,Kastoria,different_core_shared_border,3,61.18105442878723
2014,375,Skopje,204,Tirana,different_core_shared_border,3,22.1061040203007
2015,376,Pristina,375,Skopje,same_core_shared_border,3,51.86356310631685
2016,376,Pristina,377,Podgorica,same_core_shared_border,8,80.03718611107999
2017,376,Pristina,378,Užice,same_core_shared_border,9,80.86743513048907
2018,376,Pristina,373,Kragujevac,same_core_shared_border,1,20.8806130178211
2019,376,Pristina,374,Niš,same_core_shared_border,5,73.43099050598295
2020,377,Podgorica,359,Mostar,same_core_shared_border,7,43.20125660226053
2021,377,Podgorica,378,Užice,same_core_shared_border,2,16.91992561366158
2022,377,Podgorica,376,Pristina,same_core_shared_border,8,80.03718611107999
2023,377,Podgorica,375,Skopje,same_core_shared_border,1,52.773099207835045
2024,377,Podgorica,204,Tirana,different_core_shared_border,7,53.92336824361393
2025,377,Podgorica,,,coastline,6,55.76063693784201
2026,377,Podgorica,355,Dubrovnik,same_core_shared_border,6,43.52701827512345
2027,378,Užice,359,Mostar,same_core_shared_border,5,54.29675013120502
2028,378,Užice,357,Sarajevo,same_core_shared_border,4,21.60538485435277
2029,378,Užice,360,Tuzla,same_core_shared_border,5,55.17844969116718
2030,378,Užice,373,Kragujevac,same_core_shared_border,6,63.17789037945627
2031,378,Užice,376,Pristina,same_core_shared_border,9,80.86743513048907
2032,378,Užice,377,Podgorica,same_core_shared_border,2,16.91992561366158
2033,379,Sofia,381,Gorna Dzhumaya,same_core_shared_border,6,37.44496045568228
2034,379,Sofia,374,Niš,different_core_shared_border,2,19.01654086550433
2035,379,Sofia,380,Vratsa,same_core_shared_border,9,56.09766822801423
2036,380,Vratsa,374,Niš,different_core_shared_border,2,22.038404810405297
2037,380,Vratsa,372,Negotin,different_core_shared_border,7,83.92840818904303
2038,380,Vratsa,,,coastline,6,56.35113970642364
2039,380,Vratsa,383,Pleven,same_core_shared_border,8,79.10851457838048
2040,380,Vratsa,384,Tarnovo,same_core_shared_border,3,23.546597578345914
2041,380,Vratsa,382,Plovdiv,same_core_shared_border,1,10.44030650891055
2042,380,Vratsa,381,Gorna Dzhumaya,same_core_shared_border,4,17.032723841541454
