province_id,province_name,initial_owner_id,initial_owner_name,initial_owner_color,core_country_id,captured_day0_owner_id,core_matches_captured_owner
2458,Yutien,150,Xinjiang,#BB5444,150,150,True
2459,Kucha,150,Xinjiang,#BB5444,150,150,True
2460,Qara Shahr,150,Xinjiang,#BB5444,150,150,True
2461,Turfan,150,Xinjiang,#BB5444,150,150,True
2462,Hami,150,Xinjiang,#BB5444,150,150,True
2463,Chensi,150,Xinjiang,#BB5444,150,150,True
2464,Charchan,150,Xinjiang,#BB5444,150,150,True
2465,Suilai,150,Xinjiang,#BB5444,150,150,True
2466,Wusu,150,Xinjiang,#BB5444,150,150,True
2467,Tsingho,150,Xinjiang,#BB5444,150,150,True
2468,Shawan,150,Xinjiang,#BB5444,150,150,True
2469,Yulghunbulak,150,Xinjiang,#BB5444,150,150,True
2470,Kitai,150,Xinjiang,#BB5444,150,150,True
2471,Guntamga,150,Xinjiang,#BB5444,150,150,True
2472,Kargilik,150,Xinjiang,#BB5444,150,150,True
2473,Bashi,150,Xinjiang,#BB5444,150,150,True
2474,Vash Shahri,150,Xinjiang,#BB5444,150,150,True
2475,Sinping,150,Xinjiang,#BB5444,150,150,True
2476,Cagayan de Oro,151,Philippines,#D0C788,151,151,True
2477,Tuguegarao,151,Philippines,#D0C788,151,151,True
2478,Naujan,151,Philippines,#D0C788,151,151,True
2479,Batangas City,151,Philippines,#D0C788,151,151,True
2480,Boac,151,Philippines,#D0C788,151,151,True
2481,Hǎikou,146,Hainan,#807E97,146,146,True
2482,Angeles,151,Philippines,#D0C788,151,151,True
2483,Luzhou,149,Sichuan,#6DB3AF,149,149,True
2484,Hangkin,147,Mengjiang,#E7D262,147,147,True
2485,Ashan,147,Mengjiang,#E7D262,147,147,True
2486,Chihfeng,140,Mukden,#59797C,140,140,True
2487,Qinhuangdao,140,Mukden,#59797C,140,140,True
2488,Yingkow,140,Mukden,#59797C,140,140,True
2489,Tokyo,143,Japan,#CD555E,143,143,True
2490,Osaka,143,Japan,#CD555E,143,143,True
2491,Nagasaki,143,Japan,#CD555E,143,143,True
2492,Sapporo,143,Japan,#CD555E,143,143,True
2493,Urakawa,143,Japan,#CD555E,143,143,True
2494,Kushiro,143,Japan,#CD555E,143,143,True
2495,Nayoro,143,Japan,#CD555E,143,143,True
2496,Iwamizawa,143,Japan,#CD555E,143,143,True
2497,Fukuyama,143,Japan,#CD555E,143,143,True
2498,Sendai,143,Japan,#CD555E,143,143,True
2499,Kagoshima,143,Japan,#CD555E,143,143,True
2500,Kumamoto,143,Japan,#CD555E,143,143,True
2501,Fukuoka,143,Japan,#CD555E,143,143,True
2502,Kochi,143,Japan,#CD555E,143,143,True
2503,Miyako,143,Japan,#CD555E,143,143,True
2504,Takamatsu,143,Japan,#CD555E,143,143,True
2505,Wakayama,143,Japan,#CD555E,143,143,True
2506,Kyoto,143,Japan,#CD555E,143,143,True
2507,Kobe,143,Japan,#CD555E,143,143,True
2508,Hiroshima,143,Japan,#CD555E,143,143,True
2509,Hirosaki,143,Japan,#CD555E,143,143,True
2510,Yokohama,143,Japan,#CD555E,143,143,True
2511,Nagoya,143,Japan,#CD555E,143,143,True
2512,Kanazawa,143,Japan,#CD555E,143,143,True
2513,Ishioka,143,Japan,#CD555E,143,143,True
2514,Kiryu,143,Japan,#CD555E,143,143,True
2515,Nagano,143,Japan,#CD555E,143,143,True
2516,Keijo,142,Korea,#667F6C,142,142,True
2517,Heijo,142,Korea,#667F6C,142,142,True
2518,Fusan,142,Korea,#667F6C,142,142,True
2519,Kojo,142,Korea,#667F6C,142,142,True
2520,Seishin,142,Korea,#667F6C,142,142,True
2521,Onjo,142,Korea,#667F6C,142,142,True
2522,Joshin,142,Korea,#667F6C,142,142,True
2523,Choshin,142,Korea,#667F6C,142,142,True
2524,Shingishu,142,Korea,#667F6C,142,142,True
2525,Shinnampo,142,Korea,#667F6C,142,142,True
2526,Kaishu,142,Korea,#667F6C,142,142,True
2527,Shunsen,142,Korea,#667F6C,142,142,True
2528,Gangneung,142,Korea,#667F6C,142,142,True
2529,Taikyu,142,Korea,#667F6C,142,142,True
2530,Koshu,142,Korea,#667F6C,142,142,True
2531,Kunsan,142,Korea,#667F6C,142,142,True
2532,Uruchin,142,Korea,#667F6C,142,142,True
2533,Seikwan,142,Korea,#667F6C,142,142,True
2534,Gensan,142,Korea,#667F6C,142,142,True
2535,Anshu,142,Korea,#667F6C,142,142,True
2536,Jipyeong-ri,142,Korea,#667F6C,142,142,True
2537,Huanren,140,Mukden,#59797C,140,140,True
2538,Mukden,140,Mukden,#59797C,140,140,True
2539,Solun,140,Mukden,#59797C,140,140,True
2540,Suanhwa,138,Communist China,#CEC8A5,138,138,True
2541,Qamdo,149,Sichuan,#6DB3AF,149,149,True
2542,Liangshan,149,Sichuan,#6DB3AF,149,149,True
2543,Chongqing,149,Sichuan,#6DB3AF,149,149,True
2544,Chengdu,149,Sichuan,#6DB3AF,149,149,True
2545,Ya'an,149,Sichuan,#6DB3AF,149,149,True
2546,Aba,149,Sichuan,#6DB3AF,149,149,True
2547,Garze,149,Sichuan,#6DB3AF,149,149,True
2548,Nanchong,149,Sichuan,#6DB3AF,149,149,True
2549,Xi'an,149,Sichuan,#6DB3AF,149,149,True
2550,Tianshui,149,Sichuan,#6DB3AF,149,149,True
2551,Lanzhou,149,Sichuan,#6DB3AF,149,149,True
2552,Weinan,149,Sichuan,#6DB3AF,149,149,True
2553,Ziyang,149,Sichuan,#6DB3AF,149,149,True
2554,Gannan,149,Sichuan,#6DB3AF,149,149,True
2555,Daocheng,149,Sichuan,#6DB3AF,149,149,True
2556,Zunyi,149,Sichuan,#6DB3AF,149,149,True
2557,Zhaotong,149,Sichuan,#6DB3AF,149,149,True
2558,Longnan,149,Sichuan,#6DB3AF,149,149,True
2559,Lintao,149,Sichuan,#6DB3AF,149,149,True
2560,Baiyin,149,Sichuan,#6DB3AF,149,149,True
2561,Dagupan,151,Philippines,#D0C788,151,151,True
2562,Hezhou,149,Sichuan,#6DB3AF,149,149,True
2563,Hongyuan,149,Sichuan,#6DB3AF,149,149,True
2564,Zogang,149,Sichuan,#6DB3AF,149,149,True
2565,Laoag,151,Philippines,#D0C788,151,151,True
2566,Derge,149,Sichuan,#6DB3AF,149,149,True
2567,Yaxian,146,Hainan,#807E97,146,146,True
2568,Toyohara,144,Sakhalin,#AEC399,144,144,True
2569,Alexandrovsk,144,Sakhalin,#AEC399,144,144,True
2570,Okha,144,Sakhalin,#AEC399,144,144,True
2571,Keton,144,Sakhalin,#AEC399,144,144,True
2572,Palevo,144,Sakhalin,#AEC399,144,144,True
2573,Taipei,145,Taiwan,#759353,145,145,True
2574,Taoyuan,145,Taiwan,#759353,145,145,True
2575,Taichū,145,Taiwan,#759353,145,145,True
2576,Takow,145,Taiwan,#759353,145,145,True
2577,Cauayan,151,Philippines,#D0C788,151,151,True
2578,Naga,151,Philippines,#D0C788,151,151,True
2579,Misamis,151,Philippines,#D0C788,151,151,True
2580,Zamboanga,151,Philippines,#D0C788,151,151,True
2581,Malaybalay,151,Philippines,#D0C788,151,151,True
2582,Bislig,151,Philippines,#D0C788,151,151,True
2583,Glan,151,Philippines,#D0C788,151,151,True
2584,Butuan,151,Philippines,#D0C788,151,151,True
2585,Iloilo City,151,Philippines,#D0C788,151,151,True
2586,Calbayog,151,Philippines,#D0C788,151,151,True
2587,Ormoc,151,Philippines,#D0C788,151,151,True
2588,Bacolod,151,Philippines,#D0C788,151,151,True
2589,Cebu,151,Philippines,#D0C788,151,151,True
2590,Catanauan,151,Philippines,#D0C788,151,151,True
2591,Jiuquan,148,Ma-Clique,#E0A972,148,148,True
2592,Zhangye,148,Ma-Clique,#E0A972,148,148,True
2593,Jinchang,148,Ma-Clique,#E0A972,148,148,True
2594,Wuwei,148,Ma-Clique,#E0A972,148,148,True
2595,Delhi (CN),148,Ma-Clique,#E0A972,148,148,True
2596,Kandagan,153,Borneo,#718E90,153,153,True
2597,Bandjermasin,153,Borneo,#718E90,153,153,True
2598,Pontianak,153,Borneo,#718E90,153,153,True
2599,Sambas,153,Borneo,#718E90,153,153,True
2600,Kendawangan,153,Borneo,#718E90,153,153,True
2601,Muara Teweh,153,Borneo,#718E90,153,153,True
2602,Singtang,153,Borneo,#718E90,153,153,True
2603,Sanggau,153,Borneo,#718E90,153,153,True
2604,Sampit,153,Borneo,#718E90,153,153,True
2605,Palangkaraya,153,Borneo,#718E90,153,153,True
2606,Kalolokan,153,Borneo,#718E90,153,153,True
2607,Tarakan,153,Borneo,#718E90,153,153,True
2608,Samarinda,153,Borneo,#718E90,153,153,True
2609,Yushu,148,Ma-Clique,#E0A972,148,148,True
2610,Zadoi,148,Ma-Clique,#E0A972,148,148,True
2611,Long Poera,153,Borneo,#718E90,153,153,True
2612,Makassar,153,Borneo,#718E90,153,153,True
2613,Lelewaoe,153,Borneo,#718E90,153,153,True
2614,Poleang,153,Borneo,#718E90,153,153,True
2615,Singaradja,155,Nusa Tenggara,#6DB3AF,155,155,True
2616,Palu,153,Borneo,#718E90,153,153,True
2617,Maros,153,Borneo,#718E90,153,153,True
2618,Wono,153,Borneo,#718E90,153,153,True
2619,Deking,153,Borneo,#718E90,153,153,True
2620,Singkang,153,Borneo,#718E90,153,153,True
2621,Masamba,153,Borneo,#718E90,153,153,True
2622,Ampana,153,Borneo,#718E90,153,153,True
2623,Menado,153,Borneo,#718E90,153,153,True
2624,Tanggulazhen,148,Ma-Clique,#E0A972,148,148,True
2625,Wutumeirenxiang,148,Ma-Clique,#E0A972,148,148,True
2626,Lenghuzhen,148,Ma-Clique,#E0A972,148,148,True
2627,Xihuxiang,148,Ma-Clique,#E0A972,148,148,True
2628,Yumen,148,Ma-Clique,#E0A972,148,148,True
2629,Yanglongxiang,148,Ma-Clique,#E0A972,148,148,True
2630,Golog,148,Ma-Clique,#E0A972,148,148,True
2631,Huangnan,148,Ma-Clique,#E0A972,148,148,True
2632,Chakazhen,148,Ma-Clique,#E0A972,148,148,True
2633,Youyunxiang,148,Ma-Clique,#E0A972,148,148,True
2634,Madoi,148,Ma-Clique,#E0A972,148,148,True
2635,Golmud,148,Ma-Clique,#E0A972,148,148,True
2636,Qumahexiang,148,Ma-Clique,#E0A972,148,148,True
2637,Hainan,148,Ma-Clique,#E0A972,148,148,True
2638,Niandixiang,148,Ma-Clique,#E0A972,148,148,True
2639,Kuching,188,Brunei,#CB5843,188,188,True
2640,Sibu,188,Brunei,#CB5843,188,188,True
2641,Bintulu,188,Brunei,#CB5843,188,188,True
2642,Brunei,188,Brunei,#CB5843,188,188,True
2643,Kudat,188,Brunei,#CB5843,188,188,True
2644,Singapore,187,Malaysia,#60A495,187,187,True
2645,Sungai Petani,187,Malaysia,#60A495,187,187,True
2646,Kuala Lumpur,187,Malaysia,#60A495,187,187,True
2647,Khota Bharn,187,Malaysia,#60A495,187,187,True
2648,Taliwang,155,Nusa Tenggara,#6DB3AF,155,155,True
2649,Ampenan,155,Nusa Tenggara,#6DB3AF,155,155,True
2650,Ende,155,Nusa Tenggara,#6DB3AF,155,155,True
2651,Palenbang,154,Sumatra,#D48B48,154,154,True
2652,Waingapu,155,Nusa Tenggara,#6DB3AF,155,155,True
2653,Kupang,155,Nusa Tenggara,#6DB3AF,155,155,True
2654,Dili,155,Nusa Tenggara,#6DB3AF,155,155,True
2655,Batavia,154,Sumatra,#D48B48,154,154,True
2656,Soerabaja,154,Sumatra,#D48B48,154,154,True
2657,Medan,154,Sumatra,#D48B48,154,154,True
2658,Banda Aceh,154,Sumatra,#D48B48,154,154,True
2659,Bandung,154,Sumatra,#D48B48,154,154,True
2660,Cheribon,154,Sumatra,#D48B48,154,154,True
2661,Solo,154,Sumatra,#D48B48,154,154,True
2662,Banyuwangi,154,Sumatra,#D48B48,154,154,True
2663,Semarang,154,Sumatra,#D48B48,154,154,True
2664,Pandeglang,154,Sumatra,#D48B48,154,154,True
2665,Malang,154,Sumatra,#D48B48,154,154,True
2666,Pekanbaru,154,Sumatra,#D48B48,154,154,True
2667,Djambi,154,Sumatra,#D48B48,154,154,True
2668,Telukbetung,154,Sumatra,#D48B48,154,154,True
2669,Padang,154,Sumatra,#D48B48,154,154,True
2670,Bengkulu,154,Sumatra,#D48B48,154,154,True
2671,Rengat,154,Sumatra,#D48B48,154,154,True
2672,Tapaktuan,154,Sumatra,#D48B48,154,154,True
2673,Tanjungbalai,154,Sumatra,#D48B48,154,154,True
2674,Langsa,154,Sumatra,#D48B48,154,154,True
2675,Darwin,176,Central Australia,#A9662D,176,176,True
2676,Adelaide,176,Central Australia,#A9662D,176,176,True
2677,Alice Springs,176,Central Australia,#A9662D,176,176,True
2678,Marla,176,Central Australia,#A9662D,176,176,True
2679,Maralinga,176,Central Australia,#A9662D,176,176,True
2680,The Sill,176,Central Australia,#A9662D,176,176,True
2681,Kintore,176,Central Australia,#A9662D,176,176,True
2682,Urluru,176,Central Australia,#A9662D,176,176,True
2683,Katherine,176,Central Australia,#A9662D,176,176,True
2684,Lajamanu,176,Central Australia,#A9662D,176,176,True
2685,Three Ways,176,Central Australia,#A9662D,176,176,True
2686,Borroloola,176,Central Australia,#A9662D,176,176,True
2687,Port Augusta,176,Central Australia,#A9662D,176,176,True
2688,Renmark,176,Central Australia,#A9662D,176,176,True
2689,Perth,175,Western Australia,#90AE77,175,175,True
2690,Roebourne,175,Western Australia,#90AE77,175,175,True
2691,Kalgoorlie,175,Western Australia,#90AE77,175,175,True
2692,Geraldton,175,Western Australia,#90AE77,175,175,True
2693,Esperance,175,Western Australia,#90AE77,175,175,True
2694,Loongana,175,Western Australia,#90AE77,175,175,True
2695,Southern Cross,175,Western Australia,#90AE77,175,175,True
2696,Northam,175,Western Australia,#90AE77,175,175,True
2697,Albany,175,Western Australia,#90AE77,175,175,True
2698,Dongara,175,Western Australia,#90AE77,175,175,True
2699,Wyndham,175,Western Australia,#90AE77,175,175,True
2700,Derby,175,Western Australia,#90AE77,175,175,True
2701,Halls Creek,175,Western Australia,#90AE77,175,175,True
2702,Port Hedland,175,Western Australia,#90AE77,175,175,True
2703,Newman,175,Western Australia,#90AE77,175,175,True
2704,Carnavon,175,Western Australia,#90AE77,175,175,True
2705,Wiluna,175,Western Australia,#90AE77,175,175,True
2706,Warburton,175,Western Australia,#90AE77,175,175,True
2707,Tanami,175,Western Australia,#90AE77,175,175,True
2708,Yalgoo,175,Western Australia,#90AE77,175,175,True
2709,Abbots,175,Western Australia,#90AE77,175,175,True
2710,Telfer,175,Western Australia,#90AE77,175,175,True
2711,Rawanna,175,Western Australia,#90AE77,175,175,True
2712,Higginsville,175,Western Australia,#90AE77,175,175,True
2713,Onslow,175,Western Australia,#90AE77,175,175,True
2714,Kumarina,175,Western Australia,#90AE77,175,175,True
2715,Merauke,152,Papua New Guinea,#D5AD46,152,152,True
2716,Melbourne,178,New South Wales,#E8D462,178,178,True
2717,Sydney,178,New South Wales,#E8D462,178,178,True
2718,Newcastle,178,New South Wales,#E8D462,178,178,True
2719,Mildura,178,New South Wales,#E8D462,178,178,True
2720,Ballarat,178,New South Wales,#E8D462,178,178,True
2721,Bendigo,178,New South Wales,#E8D462,178,178,True
2722,Canberra,178,New South Wales,#E8D462,178,178,True
2723,Bairnsdale,178,New South Wales,#E8D462,178,178,True
2724,Wagga Wagga,178,New South Wales,#E8D462,178,178,True
2725,Yaapeet,178,New South Wales,#E8D462,178,178,True
2726,Silverton,178,New South Wales,#E8D462,178,178,True
2727,Tibooburra,178,New South Wales,#E8D462,178,178,True
2728,Hay,178,New South Wales,#E8D462,178,178,True
2729,Gosford,178,New South Wales,#E8D462,178,178,True
2730,Lismore,178,New South Wales,#E8D462,178,178,True
2731,Dubbo,178,New South Wales,#E8D462,178,178,True
2732,Byrock,178,New South Wales,#E8D462,178,178,True
2733,Ivanhoe,178,New South Wales,#E8D462,178,178,True
2734,Bathurst,178,New South Wales,#E8D462,178,178,True
2735,Nymagee,178,New South Wales,#E8D462,178,178,True
2736,Walgett,178,New South Wales,#E8D462,178,178,True
2737,Wanaaring,178,New South Wales,#E8D462,178,178,True
2738,Brisbane,177,Queensland,#718E90,177,177,True
2739,Warwick,177,Queensland,#718E90,177,177,True
2740,Townsville,177,Queensland,#718E90,177,177,True
2741,Cloncurry,177,Queensland,#718E90,177,177,True
2742,Rockhampton,177,Queensland,#718E90,177,177,True
2743,Longreach,177,Queensland,#718E90,177,177,True
2744,Cairns,177,Queensland,#718E90,177,177,True
2745,Floraville,177,Queensland,#718E90,177,177,True
2746,Dutches,177,Queensland,#718E90,177,177,True
2747,Richmond (QLD),177,Queensland,#718E90,177,177,True
2748,MCDonnell,177,Queensland,#718E90,177,177,True
2749,Emerald,177,Queensland,#718E90,177,177,True
2750,Mackay,177,Queensland,#718E90,177,177,True
2751,Charters Towers,177,Queensland,#718E90,177,177,True
2752,Palmerville,177,Queensland,#718E90,177,177,True
2753,Birdsville,177,Queensland,#718E90,177,177,True
2754,Boulia,177,Queensland,#718E90,177,177,True
2755,Windorah,177,Queensland,#718E90,177,177,True
2756,Eromanga,177,Queensland,#718E90,177,177,True
2757,Eulo,177,Queensland,#718E90,177,177,True
2758,Maryborough,177,Queensland,#718E90,177,177,True
2759,Rannes,177,Queensland,#718E90,177,177,True
2760,Sandgate,177,Queensland,#718E90,177,177,True
2761,Dirranbandi,177,Queensland,#718E90,177,177,True
2762,Roma,177,Queensland,#718E90,177,177,True
2763,Charleville,177,Queensland,#718E90,177,177,True
2764,Port Moresby,152,Papua New Guinea,#D5AD46,152,152,True
2765,Alotau,152,Papua New Guinea,#D5AD46,152,152,True
2766,Daru,152,Papua New Guinea,#D5AD46,152,152,True
2767,Aitape,152,Papua New Guinea,#D5AD46,152,152,True
2768,Sarmi,152,Papua New Guinea,#D5AD46,152,152,True
2769,Sorong,152,Papua New Guinea,#D5AD46,152,152,True
2770,Kaimana,152,Papua New Guinea,#D5AD46,152,152,True
2771,Madang,152,Papua New Guinea,#D5AD46,152,152,True
2772,Lae,152,Papua New Guinea,#D5AD46,152,152,True
2773,Morobe,152,Papua New Guinea,#D5AD46,152,152,True
2774,Timika,152,Papua New Guinea,#D5AD46,152,152,True
2775,Agats,152,Papua New Guinea,#D5AD46,152,152,True
2776,Mendi,152,Papua New Guinea,#D5AD46,152,152,True
2777,Wewak,152,Papua New Guinea,#D5AD46,152,152,True
2778,Tiom,152,Papua New Guinea,#D5AD46,152,152,True
2779,Aiambak,152,Papua New Guinea,#D5AD46,152,152,True
2780,Tabubil,152,Papua New Guinea,#D5AD46,152,152,True
2781,Wabag,152,Papua New Guinea,#D5AD46,152,152,True
2782,Manokwari,152,Papua New Guinea,#D5AD46,152,152,True
2783,Kimbe,152,Papua New Guinea,#D5AD46,152,152,True
2784,Kavieng,152,Papua New Guinea,#D5AD46,152,152,True
2785,Jayapura,152,Papua New Guinea,#D5AD46,152,152,True
2786,Kumbe,152,Papua New Guinea,#D5AD46,152,152,True
2787,Botawa,152,Papua New Guinea,#D5AD46,152,152,True
2788,Tembagapura,152,Papua New Guinea,#D5AD46,152,152,True
2789,Hobart,179,Tasmania,#8F7B44,179,179,True
2790,Devonport,179,Tasmania,#8F7B44,179,179,True
2791,Strahan,179,Tasmania,#8F7B44,179,179,True
2792,Auckland,174,New Zealand,#4C704E,174,174,True
2793,Wellington,174,New Zealand,#4C704E,174,174,True
2794,Otira,174,New Zealand,#4C704E,174,174,True
2795,Dunedin,174,New Zealand,#4C704E,174,174,True
2796,Invercargill,174,New Zealand,#4C704E,174,174,True
2797,Cromwell,174,New Zealand,#4C704E,174,174,True
2798,Nelson,174,New Zealand,#4C704E,174,174,True
2799,Greymouth,174,New Zealand,#4C704E,174,174,True
2800,Timaru,174,New Zealand,#4C704E,174,174,True
2801,Oamaru,174,New Zealand,#4C704E,174,174,True
2802,Westport,174,New Zealand,#4C704E,174,174,True
2803,Ohakune,174,New Zealand,#4C704E,174,174,True
2804,Gisborne,174,New Zealand,#4C704E,174,174,True
2805,Mokai,174,New Zealand,#4C704E,174,174,True
2806,Ohura,174,New Zealand,#4C704E,174,174,True
2807,Napier,174,New Zealand,#4C704E,174,174,True
2808,Masterton,174,New Zealand,#4C704E,174,174,True
2809,Hamilton,174,New Zealand,#4C704E,174,174,True
2810,Blenheim,174,New Zealand,#4C704E,174,174,True
2811,Kaikoura,174,New Zealand,#4C704E,174,174,True
2812,Te Anau,174,New Zealand,#4C704E,174,174,True
2813,Hokitika,174,New Zealand,#4C704E,174,174,True
2814,Wanaka,174,New Zealand,#4C704E,174,174,True
2815,Christchurch,174,New Zealand,#4C704E,174,174,True
2816,Leningrad,157,Arkhangelsk,#D1B04D,157,157,True
2817,Vologda,157,Arkhangelsk,#D1B04D,157,157,True
2818,Arkhangelsk,157,Arkhangelsk,#D1B04D,157,157,True
2819,Naryan-Mar,157,Arkhangelsk,#D1B04D,157,157,True
2820,Pskov,157,Arkhangelsk,#D1B04D,157,157,True
2821,Veliky Novgorod,157,Arkhangelsk,#D1B04D,157,157,True
2822,Gdov,157,Arkhangelsk,#D1B04D,157,157,True
2823,Nevel,157,Arkhangelsk,#D1B04D,157,157,True
2824,Amderma,157,Arkhangelsk,#D1B04D,157,157,True
2825,Shoyna,157,Arkhangelsk,#D1B04D,157,157,True
2826,Knyazhpogost,158,Komi Republic,#7A8054,158,158,True
2827,Dutovo,158,Komi Republic,#7A8054,158,158,True
2828,Pechora,158,Komi Republic,#7A8054,158,158,True
2829,Ukhta,158,Komi Republic,#7A8054,158,158,True
2830,Izhma,158,Komi Republic,#7A8054,158,158,True
2831,Ust-Tsilma,158,Komi Republic,#7A8054,158,158,True
2832,Inta,158,Komi Republic,#7A8054,158,158,True
2833,Syktyvkar,158,Komi Republic,#7A8054,158,158,True
2834,Troitsko-Pechorsk,158,Komi Republic,#7A8054,158,158,True
2835,Kuratovo,158,Komi Republic,#7A8054,158,158,True
2836,Vazhgort,158,Komi Republic,#7A8054,158,158,True
2837,Khorey-Ver,157,Arkhangelsk,#D1B04D,157,157,True
2838,Kargopol,157,Arkhangelsk,#D1B04D,157,157,True
2839,Kotlas,157,Arkhangelsk,#D1B04D,157,157,True
2840,Mezen,157,Arkhangelsk,#D1B04D,157,157,True
2841,Onega,157,Arkhangelsk,#D1B04D,157,157,True
2842,Shenkursk,157,Arkhangelsk,#D1B04D,157,157,True
2843,Bereznik,157,Arkhangelsk,#D1B04D,157,157,True
2844,Karpogory,157,Arkhangelsk,#D1B04D,157,157,True
2845,Leshukonskoye,157,Arkhangelsk,#D1B04D,157,157,True
2846,Pinega,157,Arkhangelsk,#D1B04D,157,157,True
2847,Kotkino,157,Arkhangelsk,#D1B04D,157,157,True
2848,Cherepovets,157,Arkhangelsk,#D1B04D,157,157,True
2849,Volkhov,157,Arkhangelsk,#D1B04D,157,157,True
2850,Khvoynaya,157,Arkhangelsk,#D1B04D,157,157,True
2851,Sokol,157,Arkhangelsk,#D1B04D,157,157,True
2852,Gryazovets,157,Arkhangelsk,#D1B04D,157,157,True
2853,Nikolsk,157,Arkhangelsk,#D1B04D,157,157,True
2854,Kizema,157,Arkhangelsk,#D1B04D,157,157,True
2855,Salekhard,161,North Ural,#729093,161,161,True
2856,Tarko-Sale,161,North Ural,#729093,161,161,True
2857,Nadym,161,North Ural,#729093,161,161,True
2858,Urengoy,161,North Ural,#729093,161,161,True
2859,Khanty-Mansiysk,161,North Ural,#729093,161,161,True
2860,Surgut,161,North Ural,#729093,161,161,True
2861,Beloyarsky,161,North Ural,#729093,161,161,True
2862,Nizhnevartovsk,161,North Ural,#729093,161,161,True
2863,Leushi,161,North Ural,#729093,161,161,True
2864,Beryozovo,161,North Ural,#729093,161,161,True
2865,Igrim,161,North Ural,#729093,161,161,True
2866,Kasymsk,161,North Ural,#729093,161,161,True
2867,Pokatshena,161,North Ural,#729093,161,161,True
2868,Yugansk,161,North Ural,#729093,161,161,True
2869,Taran,161,North Ural,#729093,161,161,True
2870,Ovgort,161,North Ural,#729093,161,161,True
2871,Korliki,161,North Ural,#729093,161,161,True
2872,Kikkiakki,161,North Ural,#729093,161,161,True
2873,Khalmer-Sede,161,North Ural,#729093,161,161,True
2874,Muşkino,161,North Ural,#729093,161,161,True
2875,Andra,161,North Ural,#729093,161,161,True
2876,Verkhnekazymskiy,161,North Ural,#729093,161,161,True
2877,Tolka,161,North Ural,#729093,161,161,True
2878,Ratta,161,North Ural,#729093,161,161,True
2879,Krasnoselkup,161,North Ural,#729093,161,161,True
2880,Nowoagansk,161,North Ural,#729093,161,161,True
2881,Krasnoyarsk,163,Siberia,#6B8775,163,163,True
2882,Dudinka,163,Siberia,#6B8775,163,163,True
2883,Igarka,163,Siberia,#6B8775,163,163,True
2884,Irkutsk,164,East Siberia,#9B6A28,164,164,True
2885,Norilsk,163,Siberia,#6B8775,163,163,True
2886,Nazarovo,163,Siberia,#6B8775,163,163,True
2887,Ilansky,163,Siberia,#6B8775,163,163,True
2888,Syndassko,163,Siberia,#6B8775,163,163,True
2889,Baykit,163,Siberia,#6B8775,163,163,True
2890,Bor,163,Siberia,#6B8775,163,163,True
2891,Khatanga,163,Siberia,#6B8775,163,163,True
2892,Ekonda,163,Siberia,#6B8775,163,163,True
2893,Poligus,163,Siberia,#6B8775,163,163,True
2894,Tura,163,Siberia,#6B8775,163,163,True
2895,Vanavara,163,Siberia,#6B8775,163,163,True
2896,Volochanka,163,Siberia,#6B8775,163,163,True
2897,Uchami,163,Siberia,#6B8775,163,163,True
2898,Yessey,163,Siberia,#6B8775,163,163,True
2899,Tomsk,163,Siberia,#6B8775,163,163,True
2900,Kolpashevo,163,Siberia,#6B8775,163,163,True
2901,Alexandrovskoye,163,Siberia,#6B8775,163,163,True
2902,Maklakovo,163,Siberia,#6B8775,163,163,True
2903,Abakan,163,Siberia,#6B8775,163,163,True
2904,Novosibirsk,163,Siberia,#6B8775,163,163,True
2905,Barnaul,163,Siberia,#6B8775,163,163,True
2906,Kyzyl,165,Tannu Tuva,#A64A4C,165,165,True
2907,Onguday,163,Siberia,#6B8775,163,163,True
2908,Omsk,163,Siberia,#6B8775,163,163,True
2909,Tatarsk,163,Siberia,#6B8775,163,163,True
2910,Kyshtovka,163,Siberia,#6B8775,163,163,True
2911,Karasuk,163,Siberia,#6B8775,163,163,True
2912,Sheregesh,163,Siberia,#6B8775,163,163,True
2913,Bolotnoye,163,Siberia,#6B8775,163,163,True
2914,Kirensk,164,East Siberia,#9B6A28,164,164,True
2915,Nizhneudinsk,164,East Siberia,#9B6A28,164,164,True
2916,Bratsk,164,East Siberia,#9B6A28,164,164,True
2917,Kyren,164,East Siberia,#9B6A28,164,164,True
2918,Ulan-Ude,164,East Siberia,#9B6A28,164,164,True
2919,Bodaybo,164,East Siberia,#9B6A28,164,164,True
2920,Kyakhta,164,East Siberia,#9B6A28,164,164,True
2921,Yerbogachen,164,East Siberia,#9B6A28,164,164,True
2922,Tokma,164,East Siberia,#9B6A28,164,164,True
2923,Zhigalovo,164,East Siberia,#9B6A28,164,164,True
2924,Chara,164,East Siberia,#9B6A28,164,164,True
2925,Mogocha,164,East Siberia,#9B6A28,164,164,True
2926,Otpor,164,East Siberia,#9B6A28,164,164,True
2927,Chita,164,East Siberia,#9B6A28,164,164,True
2928,Bagdarin,164,East Siberia,#9B6A28,164,164,True
2929,Chadan,165,Tannu Tuva,#A64A4C,165,165,True
2930,Shagonar,165,Tannu Tuva,#A64A4C,165,165,True
2931,Saryg-Sep,165,Tannu Tuva,#A64A4C,165,165,True
2932,Toora-Chem,165,Tannu Tuva,#A64A4C,165,165,True
2933,Siktyah,167,West Yakutia,#F0CE8E,167,167,True
2934,Nyurba,167,West Yakutia,#F0CE8E,167,167,True
2935,Aykhal,167,West Yakutia,#F0CE8E,167,167,True
