province_id,province_name,component_count,min_x_raw,min_y_raw,max_x_raw,max_y_raw,min_x,min_y,max_x,max_y
1044,Cayenne,1,66428,61870,69028,63440,4151.75,3866.875,4314.25,3965.0
1045,Bienvenue,1,66624,62992,68864,64896,4164.0,3937.0,4304.0,4056.0
1046,Lelydorp,1,65520,62368,67328,63712,4095.0,3898.0,4208.0,3982.0
1047,Apetina,1,64896,63344,66976,64688,4056.0,3959.0,4186.0,4043.0
1048,Kwakwani,1,63824,61862,65908,63152,3989.0,3866.375,4119.25,3947.0
1049,Kumaka,1,62976,62816,65568,64112,3936.0,3926.0,4098.0,4007.0
1050,Baramita,1,61904,61248,63936,62960,3869.0,3828.0,3996.0,3935.0
1051,Dadanawa,1,63024,63856,65168,65216,3939.0,3991.0,4073.0,4076.0
1052,Nuuk,1,73643,6399,85169,16595,4602.6875,399.9375,5323.0625,1037.1875
1053,Nicholls Town,1,55509,47103,56111,47936,3469.3125,2943.9375,3506.9375,2996.0
1054,Congo Town,2,55851,47583,56473,48185,3490.6875,2973.9375,3529.5625,3011.5625
1055,Nueva Gerona,1,53050,49781,53596,50270,3315.625,3111.3125,3349.75,3141.875
1056,Nassau,1,55792,47064,56313,47464,3487.0,2941.5,3519.5625,2966.5
1057,Hilo,1,12503,51719,13541,53440,781.4375,3232.4375,846.3125,3340.0
1058,Lahaina,4,11440,50618,12697,51556,715.0,3163.625,793.5625,3222.25
1059,Honululu,1,10668,49962,11377,50708,666.75,3122.625,711.0625,3169.25
1060,Lihue,2,9091,49384,10036,50119,568.1875,3086.5,627.25,3132.4375
1061,Johnston Atoll,1,2596,51995,3432,52648,162.25,3249.6875,214.5,3290.5
1062,Sand Island,1,333,41978,1081,42677,20.8125,2623.625,67.5625,2667.3125
1063,Eastern Island,1,1082,41945,1687,42420,67.625,2621.5625,105.4375,2651.25
1064,La Paz,1,56352,76496,56960,77056,3522.0,4781.0,3560.0,4816.0
1065,Coarí,1,55720,64561,58009,66112,3482.5,4035.0625,3625.5625,4132.0
1066,Içana,1,57248,65134,59376,67248,3578.0,4070.875,3711.0,4203.0
1067,Taraquá,1,56224,65600,56960,66336,3514.0,4100.0,3560.0,4146.0
1068,Benjamin Constant,1,53259,68386,56688,70720,3328.6875,4274.125,3543.0,4420.0
1069,Eirunepé,1,52670,70480,55712,73184,3291.875,4405.0,3482.0,4574.0
1070,Envira,1,54496,71200,56752,74432,3406.0,4450.0,3547.0,4652.0
1071,Jutaí,1,56048,67589,58192,70784,3503.0,4224.3125,3637.0,4424.0
1072,Pauini,1,55264,70320,58464,71904,3454.0,4395.0,3654.0,4494.0
1073,Boca do Acre,1,57872,70672,59600,73024,3617.0,4417.0,3725.0,4564.0
1074,Concórdia,1,57664,67720,59424,70832,3604.0,4232.5,3714.0,4427.0
1075,São Paulo de Olivença,1,55682,65952,57677,68579,3480.125,4122.0,3604.8125,4286.1875
1076,Manaus,1,62237,67828,63118,68582,3889.8125,4239.25,3944.875,4286.375
1077,Manicoré,1,61072,69536,61760,70256,3817.0,4346.0,3860.0,4391.0
1078,Itacoatiara,1,62756,67863,65220,69584,3922.25,4241.4375,4076.25,4349.0
1079,Urucará,1,62480,66112,64762,68218,3905.0,4132.0,4047.625,4263.625
1080,Moura,1,60632,66719,62676,68692,3789.5,4169.9375,3917.25,4293.25
1081,Barcelos,1,59774,64606,61436,67296,3735.875,4037.875,3839.75,4206.0
1082,Maraã,1,57574,66736,59376,68215,3598.375,4171.0,3711.0,4263.4375
1083,Tefé,1,59232,68222,60051,68928,3702.0,4263.875,3753.1875,4308.0
1084,Coari,1,59840,68292,61728,69728,3740.0,4268.25,3858.0,4358.0
1085,Borba,1,61443,68352,63488,69808,3840.1875,4272.0,3968.0,4363.0
1086,Novo Aripuanã,1,61472,69216,63072,70624,3842.0,4326.0,3942.0,4414.0
1087,Humaitá,1,60428,71040,61972,72765,3776.75,4440.0,3873.25,4547.8125
1088,Canutama,1,59376,70096,60800,71520,3711.0,4381.0,3800.0,4470.0
1089,Sumaúma,1,62689,71696,63276,72387,3918.0625,4481.0,3954.75,4524.1875
1090,Prainha,1,61456,70528,62826,72391,3841.0,4408.0,3926.625,4524.4375
1091,Miriti,1,63040,68928,64595,70750,3940.0,4308.0,4037.1875,4421.875
1092,Sucundurí,1,62672,70352,64037,72391,3917.0,4397.0,4002.3125,4524.4375
1093,Codajás,1,59220,66832,60832,68411,3701.25,4177.0,3802.0,4275.6875
1094,Boa Vista,1,62640,63072,63200,63696,3915.0,3942.0,3950.0,3981.0
1095,Tomar,1,58623,64779,60192,66976,3663.9375,4048.6875,3762.0,4186.0
1096,Porto Velho,1,59840,72448,60464,73188,3740.0,4528.0,3779.0,4574.25
1097,Cujubim,1,60297,72537,61599,73808,3768.5625,4533.5625,3849.9375,4613.0
1098,Jaru,1,59550,72944,61232,74224,3721.875,4559.0,3827.0,4639.0
1099,Cacoal,1,60944,73632,62528,75392,3809.0,4602.0,3908.0,4712.0
1100,São Francisco do Guaporé,1,59470,73792,61152,75008,3716.875,4612.0,3822.0,4688.0
1101,Abunã,1,58832,72544,60220,74716,3677.0,4534.0,3763.75,4669.75
1102,Caracaraí,1,61088,63616,63136,65280,3818.0,3976.0,3946.0,4080.0
1103,Macapá,1,68496,66048,69245,66672,4281.0,4128.0,4327.8125,4167.0
1104,Belém,1,70380,67416,71136,68224,4398.75,4213.5,4446.0,4264.0
1105,Santarém,1,66092,67744,66940,68434,4130.75,4234.0,4183.75,4277.125
1106,Marabá,1,69360,69760,70736,70560,4335.0,4360.0,4421.0,4410.0
1107,Parauapebas,1,68032,70192,70512,72512,4252.0,4387.0,4407.0,4532.0
1108,Itaituba,1,64062,68853,66096,71504,4003.875,4303.3125,4131.0,4469.0
1109,Matane,1,64624,22847,67662,24448,4039.0,1427.9375,4228.875,1528.0
1110,Rivière-du-Loup,1,62506,23642,64800,25840,3906.625,1477.625,4050.0,1615.0
1111,Cap-Haïtien,1,59377,51654,61798,52435,3711.0625,3228.375,3862.375,3277.1875
1112,Lisboa,1,50432,67184,52016,68800,3152.0,4199.0,3251.0,4300.0
1113,Cajamarca,1,49568,70768,51104,72512,3098.0,4423.0,3194.0,4532.0
1114,Chimbote,1,49448,72384,50864,74115,3090.5,4524.0,3179.0,4632.1875
1115,Shintuya,1,53396,73665,55552,75271,3337.25,4604.0625,3472.0,4704.4375
1116,Camaná,1,52126,75920,53936,77425,3257.875,4745.0,3371.0,4839.0625
1117,São Luís,1,73960,67921,74656,68576,4622.5,4245.0625,4666.0,4286.0
1118,Fortaleza,1,77968,68966,78626,69504,4873.0,4310.375,4914.125,4344.0
1119,Teresina,1,74784,70016,75424,70544,4674.0,4376.0,4714.0,4409.0
1120,Natal,1,80272,70652,80772,71154,5017.0,4415.75,5048.25,4447.125
1121,Pinheiro,1,72144,66795,74217,68688,4509.0,4174.6875,4638.5625,4293.0
1122,Imperatriz,1,70624,69376,72352,71520,4414.0,4336.0,4522.0,4470.0
1123,Balsas,1,70720,71264,73184,72608,4420.0,4454.0,4574.0,4538.0
1124,Corrente,1,71968,72544,73856,74357,4498.0,4534.0,4616.0,4647.3125
1125,Floriano,1,74368,70240,75888,71424,4648.0,4390.0,4743.0,4464.0
1126,Canto do Buriti,1,74528,70992,76432,72192,4658.0,4437.0,4777.0,4512.0
1127,Uruçuí,1,72880,70752,74688,72768,4555.0,4422.0,4668.0,4548.0
1128,São Raimundo Nonato,1,73747,72064,75504,73691,4609.1875,4504.0,4719.0,4605.6875
1129,Barra do Corda,1,73392,69632,75104,71024,4587.0,4352.0,4694.0,4439.0
1130,Bacabal,1,73344,68496,75136,69904,4584.0,4281.0,4696.0,4369.0
1131,Grajaú,1,72016,69792,73568,71456,4501.0,4362.0,4598.0,4466.0
1132,Buriticupu,1,71344,67824,73568,70064,4459.0,4239.0,4598.0,4379.0
1133,Sobral,1,76096,68366,78283,69744,4756.0,4272.875,4892.6875,4359.0
1134,Parnaíba,1,74448,67885,76358,69280,4653.0,4242.8125,4772.375,4330.0
1135,Piripiri,1,75024,68992,76512,70448,4689.0,4312.0,4782.0,4403.0
1136,Maracanaú,1,77344,69280,79321,70528,4834.0,4330.0,4957.5625,4408.0
1137,Mossoró,1,79040,69979,80798,71184,4940.0,4373.6875,5049.875,4449.0
1138,Caicó,1,77968,71152,79872,72704,4873.0,4447.0,4992.0,4544.0
1139,Parnamirim,1,79632,70896,80884,72176,4977.0,4431.0,5055.25,4511.0
1140,Crateús,1,75792,69440,77552,71248,4737.0,4340.0,4847.0,4453.0
1141,Picos,1,76304,70928,77760,72448,4769.0,4433.0,4860.0,4528.0
1142,Iguatu,1,77264,70304,79216,71760,4829.0,4394.0,4951.0,4485.0
1143,Juazeiro d. N.,1,77488,71696,78400,72592,4843.0,4481.0,4900.0,4537.0
1144,Morros,1,71184,72240,73328,73840,4449.0,4515.0,4583.0,4615.0
1145,Araguaína,1,69728,70320,71072,72304,4358.0,4395.0,4442.0,4519.0
1146,Miracema,1,70032,73424,70720,73984,4377.0,4589.0,4420.0,4624.0
1147,Alvorada,1,68640,74304,70448,75888,4290.0,4644.0,4403.0,4743.0
1148,Guarai,1,69568,72016,71568,73584,4348.0,4501.0,4473.0,4599.0
1149,Arraias,1,70240,74384,71715,75872,4390.0,4649.0,4482.1875,4742.0
1150,Pium,1,68656,72704,70480,74576,4291.0,4544.0,4405.0,4661.0
1151,Estrema,1,70416,73264,72123,74640,4401.0,4579.0,4507.6875,4665.0
1152,Recife,1,79424,73584,80078,74185,4964.0,4599.0,5004.875,4636.5625
1153,Campina Grande,1,79728,71616,80880,73487,4983.0,4476.0,5055.0,4592.9375
1154,Maceió,1,76956,73568,79680,75419,4809.75,4598.0,4980.0,4713.6875
1155,Ouricuri,1,75097,72048,77120,73437,4693.5625,4503.0,4820.0,4589.8125
1156,Salta,1,58720,82992,59360,83648,3670.0,5187.0,3710.0,5228.0
1157,Córdoba (AR),1,60288,86784,61040,87440,3768.0,5424.0,3815.0,5465.0
1158,Buenos Aires,1,63136,89488,63950,90096,3946.0,5593.0,3996.875,5631.0
1159,Mendoza,1,56384,87760,57088,88240,3524.0,5485.0,3568.0,5515.0
1160,Bahía Blanca,1,60976,92208,61584,92853,3811.0,5763.0,3849.0,5803.3125
1161,Mar del Plata,1,62333,89589,64787,92544,3895.8125,5599.3125,4049.1875,5784.0
1162,Tandil,1,60391,89872,63744,91759,3774.4375,5617.0,3984.0,5734.9375
1163,Calilegua,1,59024,80960,62608,83328,3689.0,5060.0,3913.0,5208.0
1164,Cafayate,1,56720,83200,58784,85584,3545.0,5200.0,3674.0,5349.0
1165,San Rafael,1,56432,88064,58972,89490,3527.0,5504.0,3685.75,5593.125
1166,La Reforma,1,56528,89200,59863,91069,3533.0,5575.0,3741.4375,5691.8125
1167,Santa Rosa,1,59729,90528,60624,91389,3733.0625,5658.0,3789.0,5711.8125
1168,Lusaka,1,118224,80000,119248,80976,7389.0,5000.0,7453.0,5061.0
1169,Urucu,1,59344,68848,60944,70208,3709.0,4303.0,3809.0,4388.0
1170,Lábrea,1,59344,71440,60624,72769,3709.0,4465.0,3789.0,4548.0625
1171,Meditação,1,60464,69648,61888,71056,3779.0,4353.0,3868.0,4441.0
1172,Bragança,1,70585,66500,72566,68176,4411.5625,4156.25,4535.375,4261.0
1173,Boate,1,70080,67776,72016,70112,4380.0,4236.0,4501.0,4382.0
1174,Tucuruí,1,68720,67856,70864,69920,4295.0,4241.0,4429.0,4370.0
1175,Primavera,1,67040,72016,69696,73232,4190.0,4501.0,4356.0,4577.0
1176,Cachimbo,1,64864,71680,67504,73184,4054.0,4480.0,4219.0,4574.0
1177,Airi,1,63597,70297,65520,72816,3974.8125,4393.5625,4095.0,4551.0
1178,Vitória (BR),1,66300,68072,68032,70144,4143.75,4254.5,4252.0,4384.0
1179,São Félix,1,66704,69392,69408,72224,4169.0,4337.0,4338.0,4514.0
1180,Natal (BR),1,65280,69520,67152,72016,4080.0,4345.0,4197.0,4501.0
1181,Alenquer,1,64756,66272,66864,68076,4047.25,4142.0,4179.0,4254.75
1182,Amapá,1,68192,63013,70358,66376,4262.0,3938.3125,4397.375,4148.5
1183,Cachorrinho,1,66992,64624,68958,67189,4187.0,4039.0,4309.875,4199.3125
1184,Tacalé,1,65536,64240,67280,66400,4096.0,4015.0,4205.0,4150.0
1185,Estrela,1,62192,64688,64080,66788,3887.0,4043.0,4005.0,4174.25
1186,Samaumeira,1,63616,65936,65728,67806,3976.0,4121.0,4108.0,4237.875
1187,Santa Maria do Boiaçu,1,60841,64857,62720,67374,3802.5625,4053.5625,3920.0,4210.875
1188,Monte Alegre,1,66496,66160,68438,68094,4156.0,4135.0,4277.375,4255.875
1189,São Marcos,1,61152,62400,63088,64032,3822.0,3900.0,3943.0,4002.0
1190,Fondlándia,1,64621,67799,66464,69536,4038.8125,4237.4375,4154.0,4346.0
1191,Muaná,1,69425,66221,71234,68029,4339.0625,4138.8125,4452.125,4251.8125
1192,Sousel,1,67664,67723,69072,69584,4229.0,4232.6875,4317.0,4349.0
1193,Akotipa,1,63856,64624,65824,66192,3991.0,4039.0,4114.0,4137.0
1194,Mazagão,1,68264,66190,69680,68176,4266.5,4136.875,4355.0,4261.0
1195,Amajari,1,59216,62992,61472,64977,3701.0,3937.0,3842.0,4061.0625
1196,Cochabamba,1,57968,77648,58624,78256,3623.0,4853.0,3664.0,4891.0
1197,Santa Cruz S.,1,60864,78368,61696,79104,3804.0,4898.0,3856.0,4944.0
1198,Trinidad,1,58640,75440,59648,76160,3665.0,4715.0,3728.0,4760.0
1199,Tarija,1,58608,79680,60736,81696,3663.0,4980.0,3796.0,5106.0
1200,Oruro,1,56592,77472,58208,79776,3537.0,4842.0,3638.0,4986.0
1201,Uyuni,1,56896,79104,58656,80960,3556.0,4944.0,3666.0,5060.0
1202,San Pablo,1,57312,80128,58784,81648,3582.0,5008.0,3674.0,5103.0
1203,Patacamaya,1,55792,76448,57344,78592,3487.0,4778.0,3584.0,4912.0
1204,Caranavi,1,56128,75936,57728,77168,3508.0,4746.0,3608.0,4823.0
1205,Rurrenabaque,1,56000,74688,58400,76080,3500.0,4668.0,3650.0,4755.0
1206,Sena,1,55712,73472,57936,74976,3482.0,4592.0,3621.0,4686.0
1207,Riberalta,1,57536,72800,59184,74640,3596.0,4550.0,3699.0,4665.0
1208,San Ramon,1,57920,74368,59979,75888,3620.0,4648.0,3748.6875,4743.0
1209,Casarabe,1,59300,74684,61536,77130,3706.25,4667.75,3846.0,4820.625
1210,El Puente,1,60336,76656,62400,78512,3771.0,4791.0,3900.0,4907.0
1211,San José de Chiquitos,1,61520,78128,64144,79872,3845.0,4883.0,4009.0,4992.0
1212,Camiri,1,60528,79808,62544,81952,3783.0,4988.0,3909.0,5122.0
1213,Curichi,1,62416,79552,63312,80544,3901.0,4972.0,3957.0,5034.0
1214,Valle Grande,1,59712,78416,61776,80336,3732.0,4901.0,3861.0,5021.0
1215,Sucre,1,58544,77008,60576,78896,3659.0,4813.0,3786.0,4931.0
1216,Potosí,1,57952,78144,60064,79888,3622.0,4884.0,3754.0,4993.0
1217,Arcopongo,1,57152,76000,58448,77968,3572.0,4750.0,3653.0,4873.0
1218,Chimoré,1,58112,75824,59990,77860,3632.0,4739.0,3749.375,4866.25
1219,Felicidad,1,60752,75312,62624,77216,3797.0,4707.0,3914.0,4826.0
1220,San Juan (BO),1,62192,76928,64480,78848,3887.0,4808.0,4030.0,4928.0
1221,Goiânia,1,68480,77088,69328,77792,4280.0,4818.0,4333.0,4862.0
1222,Cuiabá,1,65376,76032,66192,76800,4086.0,4752.0,4137.0,4800.0
1223,Sinop,1,65360,73856,66240,74608,4085.0,4616.0,4140.0,4663.0
1224,Formosa,1,70336,76736,71320,77513,4396.0,4796.0,4457.5,4844.5625
1225,Rodonópolis,1,64864,76640,67312,78576,4054.0,4790.0,4207.0,4911.0
1226,Cáceres (BR),1,63504,76256,65568,78208,3969.0,4766.0,4098.0,4888.0
1227,Nova Mutum,1,64832,74880,66400,76400,4052.0,4680.0,4150.0,4775.0
1228,Colíder,1,64752,72864,66240,74112,4047.0,4554.0,4140.0,4632.0
1229,Aripuanã,1,61360,72204,63624,73840,3835.0,4512.75,3976.5,4615.0
1230,Brasnorte,1,63824,73440,65472,74992,3989.0,4590.0,4092.0,4687.0
1231,Comodoro,1,62160,75088,63952,77024,3885.0,4693.0,3997.0,4814.0
1232,Tangará da Serra,1,63520,74672,65072,76448,3970.0,4667.0,4067.0,4778.0
1233,Xingu,1,65856,73024,67776,74624,4116.0,4564.0,4236.0,4664.0
1234,Confresa,1,67424,73184,69024,74656,4214.0,4574.0,4314.0,4666.0
1235,Sorriso,1,65120,74272,66960,75920,4070.0,4642.0,4185.0,4745.0
1236,Primavera do Leste,1,66096,75136,67904,77376,4131.0,4696.0,4244.0,4836.0
1237,Barra do Garças,1,67296,75792,69152,77280,4206.0,4737.0,4322.0,4830.0
1238,Rio Verde,1,66400,77072,68624,78832,4150.0,4817.0,4289.0,4927.0
1239,Catalão,1,68977,77952,70842,79702,4311.0625,4872.0,4427.625,4981.375
1240,Porangatu,1,68896,75632,70496,77120,4306.0,4727.0,4406.0,4820.0
1241,Anápolis,1,69056,76912,71139,78203,4316.0,4807.0,4446.1875,4887.6875
1242,Quirinópolis,1,66672,78352,69280,80035,4167.0,4897.0,4330.0,5002.1875
1243,Tanguro,1,66880,74480,67568,75328,4180.0,4655.0,4223.0,4708.0
1244,Queréncia,1,67488,74384,69056,76096,4218.0,4649.0,4316.0,4756.0
1245,Apiacás,1,63232,71391,65008,73600,3952.0,4461.9375,4063.0,4600.0
1246,Juína,1,62160,73424,63904,75232,3885.0,4589.0,3994.0,4702.0
1247,Porto Alegre,1,68064,86432,68728,86977,4254.0,5402.0,4295.5,5436.0625
1248,Curitiba,1,69504,84416,70032,84832,4344.0,5276.0,4377.0,5302.0
1249,Londrina,1,67760,82128,68224,82672,4235.0,5133.0,4264.0,5167.0
1250,Cascavel,1,66704,83168,67280,83712,4169.0,5198.0,4205.0,5232.0
1251,Pelotas,1,66160,87216,68160,89123,4135.0,5451.0,4260.0,5570.1875
1252,Gramado,1,67651,85696,69638,88144,4228.1875,5356.0,4352.375,5509.0
1253,Florianópolis,1,69312,84492,70392,86074,4332.0,5280.75,4399.5,5379.625
1254,Maringá,1,66272,81788,67856,82832,4142.0,5111.75,4241.0,5177.0
1255,Umuarama,1,66272,82624,67872,83632,4142.0,5164.0,4242.0,5227.0
1256,Ponta Grossa,1,68496,83264,70267,84627,4281.0,5204.0,4391.6875,5289.1875
1257,Guarapuava,1,67344,83168,68752,84672,4209.0,5198.0,4297.0,5292.0
1258,Pato Branco,1,66400,83296,67808,85040,4150.0,5206.0,4238.0,5315.0
1259,Apucarana,1,67680,82256,69008,83520,4230.0,5141.0,4313.0,5220.0
1260,Caçador,1,68240,84256,69664,85200,4265.0,5266.0,4354.0,5325.0
1261,Chapecó,1,67056,84464,68320,85536,4191.0,5279.0,4270.0,5346.0
1262,Santa Cruz do Sul,1,66816,85696,68464,87451,4176.0,5356.0,4279.0,5465.6875
1263,Santa Maria,1,65600,85648,67440,87536,4100.0,5353.0,4215.0,5471.0
1264,Alegrete,1,64272,85696,66192,87152,4017.0,5356.0,4137.0,5447.0
1265,Passo Fundo,1,67168,85504,67760,85920,4198.0,5344.0,4235.0,5370.0
1266,Santo Ângelo,1,65232,84912,67440,85952,4077.0,5307.0,4215.0,5372.0
1267,Lages,1,67696,85024,69344,85808,4231.0,5314.0,4334.0,5363.0
1268,Montevideo,1,64531,89360,65530,89927,4033.1875,5585.0,4095.625,5620.4375
1269,Melo,1,65264,87296,67074,88907,4079.0,5456.0,4192.125,5556.6875
1270,Rocha,1,65104,88576,67006,89958,4069.0,5536.0,4187.875,5622.375
1271,Durazno,1,63656,88096,65728,89725,3978.5,5506.0,4108.0,5607.8125
1272,Tacuarembó,1,63904,86624,65776,88320,3994.0,5414.0,4111.0,5520.0
1273,Campo Grande,1,65664,79856,66544,80608,4104.0,4991.0,4159.0,5038.0
1274,Dourados,1,65520,80496,67184,82272,4095.0,5031.0,4199.0,5142.0
1275,Miranda,1,63984,78816,65904,81136,3999.0,4926.0,4119.0,5071.0
1276,Coxim,1,64384,78144,66976,79984,4024.0,4884.0,4186.0,4999.0
1277,Água Clara,1,66384,79216,68195,81562,4149.0,4951.0,4262.1875,5097.625
1278,Asunción,1,64224,82720,65104,83584,4014.0,5170.0,4069.0,5224.0
1279,San Ignacio (PY),1,63808,83280,66352,84864,3988.0,5205.0,4147.0,5304.0
1280,Caaguazú,1,64896,81904,66688,83520,4056.0,5119.0,4168.0,5220.0
1281,Concepción,1,63856,80960,65744,82944,3991.0,5060.0,4109.0,5184.0
1282,Loma Plata,1,61744,80464,64064,82720,3859.0,5029.0,4004.0,5170.0
1283,São Paulo,1,70080,83008,70938,83862,4380.0,5188.0,4433.625,5241.375
1284,Campinas,1,68864,82448,70389,84238,4304.0,5153.0,4399.3125,5264.875
1285,Rio de Janeiro,1,72256,81920,72921,82477,4516.0,5120.0,4557.5625,5154.8125
1286,Montes Claros,1,72848,78496,73584,79184,4553.0,4906.0,4599.0,4949.0
1287,Vitória,1,74512,81312,75290,81955,4657.0,5082.0,4705.625,5122.1875
1288,Belo Horizonte,1,71936,79792,73520,81136,4496.0,4987.0,4595.0,5071.0
1289,Ipatinga,1,73280,79568,74880,81168,4580.0,4973.0,4680.0,5073.0
1290,Bocaiúva,1,72192,78592,74000,80288,4512.0,4912.0,4625.0,5018.0
1291,Linhares,1,74048,80592,75677,81733,4628.0,5037.0,4729.8125,5108.3125
1292,Eunápolis,1,74800,79456,76403,81084,4675.0,4966.0,4775.1875,5067.75
1293,Janaúba,1,73472,77024,75552,78640,4592.0,4814.0,4722.0,4915.0
1294,Unaí,1,70632,76960,72256,78535,4414.5,4810.0,4516.0,4908.4375
1295,Paracatu,1,70499,78096,72704,79504,4406.1875,4881.0,4544.0,4969.0
1296,Uberlândia,1,69492,79565,70368,80336,4343.25,4972.8125,4398.0,5021.0
1297,Bauru,1,68368,81024,69856,82928,4273.0,5064.0,4366.0,5183.0
1298,Araçatuba,1,66645,80543,68544,82320,4165.3125,5033.9375,4284.0,5145.0
1299,Jales,1,67817,79351,69664,81168,4238.5625,4959.4375,4354.0,5073.0
1300,Uberaba,1,69024,80032,70768,81440,4314.0,5002.0,4423.0,5090.0
1301,Ribeirão Preto,1,69440,81200,71104,82480,4340.0,5075.0,4444.0,5155.0
1302,Ipateruna,1,73120,80928,74850,82249,4570.0,5058.0,4678.125,5140.5625
1303,Juiz de fora,1,72064,80912,73376,82340,4504.0,5057.0,4586.0,5146.25
1304,Taubaté,1,70048,81872,71705,83418,4378.0,5117.0,4481.5625,5213.625
1305,Volta Redonda,1,71088,81120,72562,82860,4443.0,5070.0,4535.125,5178.75
1306,Lavras,1,70624,80400,71968,81616,4414.0,5025.0,4498.0,5101.0
1307,Divinópolis,1,70144,79163,72544,80544,4384.0,4947.6875,4534.0,5034.0
1308,Itaobim,1,73456,78320,75520,79728,4591.0,4895.0,4720.0,4983.0
1309,Arinos,1,72080,76672,73648,78832,4505.0,4792.0,4603.0,4927.0
1310,Salvador,1,76944,75967,77600,76745,4809.0,4747.9375,4850.0,4796.5625
1311,Barreiras,1,72240,75072,72960,75664,4515.0,4692.0,4560.0,4729.0
1312,Vitória d. C.,1,75232,77440,75872,77904,4702.0,4840.0,4742.0,4869.0
1313,Feira de Santana,1,75280,75280,77040,76720,4705.0,4705.0,4815.0,4795.0
1314,Jacobina,1,75296,74784,75840,75344,4706.0,4674.0,4740.0,4709.0
1315,Irecê,1,73536,74432,75456,76032,4596.0,4652.0,4716.0,4752.0
1316,Ibotirama,1,72688,74672,74096,76064,4543.0,4667.0,4631.0,4754.0
1317,Formosa do Rio Preto,1,71312,73874,73255,75360,4457.0,4617.125,4578.4375,4710.0
1318,Correntina,1,71480,75023,73008,77184,4467.5,4688.9375,4563.0,4824.0
1319,Guanambi,1,72912,75824,74432,77376,4557.0,4739.0,4652.0,4836.0
1320,Tremedal,1,74256,76704,75504,77808,4641.0,4794.0,4719.0,4863.0
1321,Brumado,1,74256,75744,75872,76960,4641.0,4734.0,4742.0,4810.0
1322,Itapetinga,1,75312,77744,76816,79200,4707.0,4859.0,4801.0,4950.0
1323,Belmonte,1,75344,78752,76994,80105,4709.0,4922.0,4812.125,5006.5625
1324,Ilhéus,1,76880,77552,77353,78073,4805.0,4847.0,4834.5625,4879.5625
1325,Valença,1,76400,76448,77433,77797,4775.0,4778.0,4839.5625,4862.3125
1326,Jequié,1,75344,76560,76624,77968,4709.0,4785.0,4789.0,4873.0
1327,Remanso,1,73008,73336,74848,74960,4563.0,4583.5,4678.0,4685.0
1328,Senhor do Bonfim,1,74572,72987,76256,75040,4660.75,4561.6875,4766.0,4690.0
1329,Serrinha,1,75712,74715,78354,76097,4732.0,4669.6875,4897.125,4756.0625
1330,Monte Santo,1,75952,72967,77343,75040,4747.0,4560.4375,4833.9375,4690.0
1331,Tilcara,1,57200,80848,59360,83344,3575.0,5053.0,3710.0,5209.0
1332,Las Lajitas,1,58473,82416,61792,85088,3654.5625,5151.0,3862.0,5318.0
1333,San Juan (AR),1,56272,85424,57920,87872,3517.0,5339.0,3620.0,5492.0
1334,Oberá,1,63824,83472,66944,86464,3989.0,5217.0,4184.0,5404.0
1335,Resistencia,1,62048,84000,64112,86016,3878.0,5250.0,4007.0,5376.0
1336,San Luis,1,57072,87289,58872,88541,3567.0,5455.5625,3679.5,5533.8125
1337,Río Cuarto,1,58569,87312,61536,88673,3660.5625,5457.0,3846.0,5542.0625
1338,La Toma,1,58460,86047,60416,87990,3653.75,5377.9375,3776.0,5499.375
1339,La Rioja,1,57632,84630,59475,87402,3602.0,5289.375,3717.1875,5462.625
1340,Necochea,1,61152,91404,63047,92738,3822.0,5712.75,3940.4375,5796.125
1341,Parana,1,60992,84912,63040,87696,3812.0,5307.0,3940.0,5481.0
1342,Villaguay,1,62704,85808,64352,87952,3919.0,5363.0,4022.0,5497.0
1343,Rosario,1,61328,87520,63920,88976,3833.0,5470.0,3995.0,5561.0
1344,Santiago del Estero,1,58330,84288,62304,86944,3645.625,5268.0,3894.0,5434.0
1345,Junín,1,61424,88752,63772,90208,3839.0,5547.0,3985.75,5638.0
1346,Huinca Renancó,1,58612,88288,61648,90672,3663.25,5518.0,3853.0,5667.0
1347,Monte Quemado,1,61424,82288,64416,84464,3839.0,5143.0,4026.0,5279.0
1348,Zapala,1,56528,90032,57288,90832,3533.0,5627.0,3580.5,5677.0
1349,Neuquén,1,58336,91408,58912,91984,3646.0,5713.0,3682.0,5749.0
1350,Lamarque,1,58880,90975,61478,92736,3680.0,5685.9375,3842.375,5796.0
1351,San Carlos da Bariloche,1,56112,90656,57936,93952,3507.0,5666.0,3621.0,5872.0
1352,Río Gallegos,1,56736,100160,58784,101636,3546.0,6260.0,3674.0,6352.25
